XcoordonneeLambertAbscisseEtablissement;YcoordonneeLambertAbscisseEtablissement;long;lat;siren;nom;PLCI norme;plci;Nom de l'Entreprise 
907643,938;6496361,526;5,661017;45,535246;300900446;393;0.260527356730728;1.82963359186948;VAL MEUBLES
877159,1369;6500927,923;5,272263;45,584919;301012365;396;0.276176130286631;1.87991441561915;FONDATION GEORGES BOISSEL
865931,3741;6506727,517;5,130333;45,639941;301168183;398;0.276925273701541;1.88232147633057;MARIE-GABRIELLE MIGEON-CROS, EDOUARD MALATRAY, CAROLINE GINGLINGER-POYARD, NOTAIRES ASSOCIES D'UNE SOCIETE CIVILE PROFES
879223,38;6486789,97;5,293459001;45,45712697;301367132;400;0.270016506652924;1.86012302754747;ENTREPRISE GACHET
;;;;301465456;401;0.267491497437825;1.85200996086802;CHAPEL
882394,6293;6453456,445;5,32148;45,156273;302825443;409;0.296403002489207;1.94490505482749;LYCEE D ENSEIGNEMENT AGRICOLE PRIVE BELLEVUE
892086,6113;6511511,482;5,467846;45,676145;302829866;411;0.298650432733938;1.95212623696175;MAISON FAMILIALE RURALE D'EDUCATION ET D'ORIENTATION DE VIGNIEU-MORESTEL
;;;;302831110;412;0.276176130286631;1.87991441561915;MAISON FAMILIA RURALE EDUCATION ORIENTAT
877057,6024;6472620,398;5,26057;45,330152;302832936;413;0.269766792181288;1.859320673977;ASSOCIATION DE GESTION DU LYCEE D ENSEIGNEMENT AGRICOLE PRIVE SAINT EXUPERY
888964,5067;6497567,052;5,422266;45,551509;303264667;414;0.261026785674002;1.83123829901043;ETABLISSEMENTS LAHET
865063,3282;6507006,656;5,11929;45,642664;303355275;415;0.276925273701541;1.88232147633057;POPY
;;;;303376586;417;0.276176130286631;1.87991441561915;DARTY GRAND EST
;;;;303527162;420;0.299233099834424;1.95399839529286;AMBULANCES BERJALLIENNES
879578,5357;6499157,451;5,302615;45,568352;303815906;421;0.284832898636705;1.90772933939556;ZINETTI FRANCE
;;;;304154651;423;0.299815766934909;1.95587055362396;SOCIETE ANONYME DE TUYAUX DE MATERIAUX ET D'AGGLOMERES
872983,725;6503149,616;5,219538;45,605986;304154651;424;0.282918421020823;1.90157796202193;SOCIETE ANONYME DE TUYAUX DE MATERIAUX ET D'AGGLOMERES
876480,9449;6501683,57;5,263847;45,591896;305024481;430;0.276176130286631;1.87991441561915;POMPES FUNEBRES DAUPHINOISES
876104,2835;6503177,043;5,259566;45,605436;305188856;433;0.276176130286631;1.87991441561915;CARS ANNEQUIN
863942,5898;6507925,946;5,105222;45,651209;305405045;437;0.276925273701541;1.88232147633057;AFTRAL
881020,9088;6500775,987;5,321709;45,58254;305933004;438;0.28466642232228;1.90719443701524;ASSOCIATION MESSIDOR
850215,224;6493618,214;4,924542;45,525567;305933004;439;0.29873367089115;1.95239368815191;ASSOCIATION MESSIDOR
876916,5644;6503959,257;5,270271;45,612267;306042177;444;0.276176130286631;1.87991441561915;PLAST MOUL
844121,0623;6485966,281;4,844204;45,457993;306315177;445;0.299732528777697;1.95560310243381;LE GRATON LYONNAIS
839553,5768;6499836,242;4,7898;45,583801;308599257;449;0.297818051161815;1.94945172506018;BCA CONSEILS
;;;;309072957;452;0.296403002489207;1.94490505482749;K PLAST
841259,5307;6500191,292;4,811776;45,586647;309122810;454;0.297818051161815;1.94945172506018;EIFFAGE ENERGIE SYSTEMES - TRANSPORT & DISTRIBUTION
883066,4484;6474574,737;5,337982;45,346167;309192144;455;0.268185267194255;1.854239101364;VAUDAUX JEAN
;;;;309358232;458;0.288117347197397;1.91828254847645;ETS VERGER
863874,0395;6508033,654;5,104379;45,652195;309456333;459;0.276925273701541;1.88232147633057;SA ROTELEC
866946,8683;6504455,828;5,142573;45,619245;309788719;461;0.249032243186744;1.79269882659713;SOCIETE D'EXPLOITATION MUTUALISEE ISEROISE DE DISTRIBUTION D'EAU, D'ASSAINISSEMENT ET D'ORDURES MENAGERES
879735,0064;6498905,71;5,304526;45,566045;309788719;462;0.272458031842888;1.86796785304248;SOCIETE D'EXPLOITATION MUTUALISEE ISEROISE DE DISTRIBUTION D'EAU, D'ASSAINISSEMENT ET D'ORDURES MENAGERES
872983,725;6503149,616;5,219538;45,605986;309918464;463;0.282918421020823;1.90157796202193;BETON VICAT
864029,1486;6507444,119;5,106168;45,646851;310199146;465;0.276925273701541;1.88232147633057;SOC NOUVELLE D'AFFINAGE DES METAUX
864737,985;6506832,627;5,115055;45,641176;310590112;469;0.276925273701541;1.88232147633057;SCHNEIDER TRANSPORTS
;;;;310939616;471;0.260111165944667;1.82829633591869;LMI LA MECANIQUE INTEGRALE
872322,3031;6471647,031;5,199798;45,322595;311020333;472;0.269766792181288;1.859320673977;SCIERIE DES CHAMBARAN
849708,0372;6493552,217;4,918026;45,525084;311158596;475;0.29873367089115;1.95239368815191;PREVENTION EN ISERE RHODANIENNE (PREVENIR)
;;;;311768428;480;0.276925273701541;1.88232147633057;SOCIETE D'ASSISTANCE TOURING-SECOURS
846276,7537;6493102,009;4,873945;45,521773;312327562;484;0.294571763030538;1.93902112864402;LE GRAND CAFE GLACIER
845660,2699;6492136,525;4,865758;45,513213;312379076;485;0.294571763030538;1.93902112864402;SAINT-GOBAIN ISOVER
865763,2871;6491295,968;5,122851;45,501075;313139693;494;0.269350601395226;1.85798341802621;ETABLISSEMENTS MONTAGNAT PERE & FILS
874947,2691;6502292,363;5,244406;45,59777;314813338;499;0.276176130286631;1.87991441561915;ENDO NORD ISERE
875177,5234;6501721,542;5,24715;45,592573;315843938;506;0.276176130286631;1.87991441561915;FIREM
;;;;316418292;509;0.294571763030538;1.93902112864402;FOC TRANSMISSIONS
875179,6822;6501415,53;5,247066;45,589818;317780062;514;0.276176130286631;1.87991441561915;STOKOMANI
846132,1981;6493441,83;4,872197;45,524863;317923266;518;0.294571763030538;1.93902112864402;CLUB LEO LAGRANGE
;;;;318023363;519;0.28541556573719;1.90960149772666;SOC BARNIER CONSTRUCT MECANIQUES
;;;;318684107;524;0.299732528777697;1.95560310243381;SAS JARMAT
875982,3113;6501339,441;5,257328;45,588927;318906443;527;0.276176130286631;1.87991441561915;BUFFALO GRILL
841019,3661;6498870,912;4,808309;45,57481;318906443;530;0.297818051161815;1.94945172506018;BUFFALO GRILL
897206,4563;6497513,821;5,527824;45,548704;319368486;531;0.260943547516789;1.83097084782027;KNAUF CENTRE EST
882627,0095;6502092,321;5,342797;45,593961;319740171;532;0.28466642232228;1.90719443701524;KLASMANN-DEILMANN FRANCE
;;;;321469819;545;0.28541556573719;1.90960149772666;GILLES PAGLIAROLI, NOTAIRE ASSOCIE
;;;;322234972;550;0.299233099834424;1.95399839529286;ASS ANIMATION CENTRE SOCIAL JEAN BEDET
881924,8515;6452276,455;5,315064;45,145777;323388686;557;0.296403002489207;1.94490505482749;FP MERCURE
876575,0367;6503033,443;5,26555;45,604022;323995381;559;0.276176130286631;1.87991441561915;CAVAGNA FRERES
;;;;324730209;562;0.284749660479492;1.9074618882054;CENTRE SOCIAL DES PAYS DU GUIERS
;;;;326285939;571;0.269600315866863;1.85878577159668;SAS BONFILS
880559,4564;6500842,536;5,315819;45,583261;326285939;572;0.28466642232228;1.90719443701524;SAS BONFILS
;;;;326603511;576;0.297818051161815;1.94945172506018;TRANSPRESS
842418,7071;6479487,423;4,820517;45,400025;327603155;578;0.256281048758932;1.81598984771574;PARET LOUZE
872206,9389;6473619,166;5,199027;45,340375;327956611;579;0.269766792181288;1.859320673977;TRANS AGRI
;;;;328738893;581;0.297152145904117;1.94731211553891;SODINAY
879554,8384;6501344,424;5,303129;45,588043;328896188;582;0.28466642232228;1.90719443701524;BOULANGERIE THEVENET
;;;;328931613;583;0.298650432733938;1.95212623696175;ONET SECURITE SOLUTIONS HUMAINES
882325,7955;6451243,026;5,319777;45,13637;329664593;588;0.296403002489207;1.94490505482749;ROUTIERE CHAMBARD
881765,4485;6452537,553;5,313134;45,148169;330002718;592;0.296403002489207;1.94490505482749;ASS REGIONALE INSERTION  ET AUTONOMIE 38
;;;;330567199;595;0.260693833045153;1.8301684942498;GONIN S.A.S. T.P. CARRIERES
849920,1888;6493417,517;4,920701;45,523825;330620543;596;0.29873367089115;1.95239368815191;CAZENEUVE
;;;;331014993;599;0.296902431432481;1.94650976196844;DEFI - HOUILLIERES DE CRUEJOULS
862589,2668;6469169,461;5,074778;45,302666;332024520;609;0.270182982967349;1.86065792992779;CONSTRUCTIONS METALLURGIQUE BECT GERARD
877395,5382;6501007,947;5,275323;45,585578;332107630;610;0.276176130286631;1.87991441561915;OPTIQUE CH MARIN
877466,3696;6473280,953;5,266028;45,335992;332234905;612;0.269766792181288;1.859320673977;PIALLEPORT SA
875352,2718;6501572,538;5,249336;45,591187;332277037;613;0.276176130286631;1.87991441561915;BOURGOIN MOTORS AUTOS
839727,2159;6499323,543;4,791877;45,57915;332555416;616;0.297818051161815;1.94945172506018;MAISON BARIOUX SA
893729,9188;6479486,068;5,476047;45,387444;332909886;621;0.268934410609165;1.85664616207542;SARL E.I.A GRENOBLE
;;;;333034973;623;0.269766792181288;1.859320673977;ARC EN CIEL RECYCLAGE
846163,7043;6492992,463;4,872464;45,520811;333120111;624;0.294571763030538;1.93902112864402;MISSION LOCALE ISERE RHODANIENNE
863781,6801;6509748,215;5,10378;45,667651;333583466;629;0.276925273701541;1.88232147633057;KUEHNE+NAGEL
893180,7713;6479964,194;5,469224;45,391902;333583755;630;0.269267363238014;1.85771596683605;FIMUREX CENTRE EST
881223,6932;6452385,261;5,306187;45,146941;334010550;632;0.296902431432481;1.94650976196844;ENTREPRISE GIRAUD ET MARCHAND
;;;;334306115;634;0.269600315866863;1.85878577159668;ILEX FRANCE
839094,2241;6479476,418;4,778032;45,400608;334593191;636;0;0.992537313432836;SOCAM
846282,669;6493129,142;4,874029;45,522016;334627650;637;0.294571763030538;1.93902112864402;FONCIA VALLEE DU RHONE
;;;;334805231;640;0.260860309359577;1.83070339663011;SARL FRUITIERE DE DOMESSIN
;;;;335323440;643;0.296902431432481;1.94650976196844;MAISON FAMILIALE RURALE EDUCATION ORIENT
;;;;338444417;652;0.282918421020823;1.90157796202193;SPORTECHNIC
877496,64;6473184,5;5,266378965;45,33511603;338783707;657;0.269766792181288;1.859320673977;DUCA
845550,3315;6495245,948;4,865291;45,541228;339300006;660;0.294571763030538;1.93902112864402;SELLERIE DU PILAT
;;;;339755969;664;0.284999374951129;1.90826424177588;COULIDOOR
880283,4574;6451109,013;5,293757;45,135701;339963886;670;0.296902431432481;1.94650976196844;TOUTENVERT
;;;;340043926;673;0.268185267194255;1.854239101364;40-30
;;;;340187228;678;0.28466642232228;1.90719443701524;PLASTIC ALPES
876378,4664;6502910,263;5,262984;45,602964;340883198;681;0.276176130286631;1.87991441561915;CHARPENTES INDUSTRIELLES ET MAISONS OSSATURES BOIS
;;;;340988047;682;0.294571763030538;1.93902112864402;ENTREPRISE GENEVRAY
849713,2851;6493400,49;4,918046;45,523717;341603462;687;0.29873367089115;1.95239368815191;DELTASACS
893440,5346;6511087,979;5,485058;45,671951;342021532;691;0.298650432733938;1.95212623696175;LOUVET AUTOS
913625,2029;6480172,217;5,730437;45,387714;342822285;694;0.284749660479492;1.9074618882054;SA TROIBECS
;;;;342879400;695;0.285923768744192;1.91123439667129;RALPH LAUREN FRANCE SAS
872983,725;6503149,616;5,219538;45,605986;343019428;696;0.282918421020823;1.90157796202193;SIGMA BETON
876755,3183;6502290,041;5,267588;45,597284;343262622;699;0.276176130286631;1.87991441561915;LIDL
889454,6428;6480150,419;5,4217;45,394617;343262622;703;0.2698500303385;1.85958812516716;LIDL
881578,4052;6452370,857;5,310693;45,146718;343262622;708;0.296403002489207;1.94490505482749;LIDL
840818,2974;6499121,353;4,805805;45,577106;343262622;710;0.297818051161815;1.94945172506018;LIDL
871023,9312;6519264,736;5,200165;45,751537;343262622;712;0.29948281430606;1.95480074886333;LIDL
892655,4144;6511374,965;5,475094;45,674756;343262622;713;0.298650432733938;1.95212623696175;LIDL
;;;;343262622;716;0.260444118573516;1.82936614067933;LIDL
873722,24;6516897,43;5,233998058;45,72954596;343762563;720;0.299566052463273;1.95506820005349;ERE PLASTIQUE
;;;;344103270;723;0.282918421020823;1.90157796202193;KIABI EUROPE
876706,926;6479642,517;5,258659;45,393447;344640263;728;0.268767934294741;1.85611125969511;PATISSERIE JOUVENAL
850215,224;6493618,214;4,924542;45,525567;344643804;729;0.29873367089115;1.95239368815191;LABARONNE-CITAF
877213,8804;6476642,091;5,264036;45,36631;344660659;730;0.268767934294741;1.85611125969511;L.V. TEC
882061,9049;6475677,885;5,325575;45,356363;344668603;731;0.268185267194255;1.854239101364;TRANSPORTS MONIN BY ELS GROUP
869395,4143;6505094,017;5,174207;45,624387;345006027;735;0.284250231536219;1.90585718106446;VERISURE
;;;;345052286;737;0.297818051161815;1.94945172506018;EKIBIO
;;;;347384570;742;0.282918421020823;1.90157796202193;BOULANGER
841341,6557;6498778,107;4,812413;45,573908;347384570;743;0.297818051161815;1.94945172506018;BOULANGER
839537,0439;6499388,767;4,789458;45,579776;347400582;745;0.297818051161815;1.94945172506018;FROID & SERVICES RHONE ALPES
;;;;347906257;747;0.297818051161815;1.94945172506018;SOCIETE CHASSERE DE MAINTENANCE INDUSTRIELLE
;;;;347922015;748;0.260111165944667;1.82829633591869;ALPIFEED SARL GROS
;;;;348023698;750;0.294571763030538;1.93902112864402;GIVALE
873211,0457;6504165,431;5,22282;45,615072;348214552;752;0.282918421020823;1.90157796202193;DU MONA
863598,4101;6509285,862;5,101269;45,663533;349012625;763;0.276925273701541;1.88232147633057;SCHMITZ CARGOBULL FRANCE
889889,9633;6458383,773;5,418741;45,198594;349856344;771;0.283592338507557;1.90374331550802;JACQUES RIVAL ENVIRONNEMENT
;;;;349958876;772;0.282918421020823;1.90157796202193;ASS NAT GEST FOND INSERT PROFES HANDICAP
;;;;349975557;773;0.28316813549246;1.9023803155924;EUROPE QUALITE RHONE ALPES
876569,4826;6501843,647;5,265041;45,593314;350138319;778;0.276176130286631;1.87991441561915;ETABLISSEMENT JEAN BAPTISTE PELLET
863684,2873;6519822,316;5,10598;45,758358;350139002;779;0.285582042051615;1.91013640010698;TRANSPORTS RUIZ
885578,2829;6498914,304;5,379406;45,564562;350376760;781;0.261110023831214;1.83150575020059;FOURNIER TP
